,obj_id,area[ha],ativo[ha],coda,mean[$/ha],ecoserv,prob_deforest,price[$]
20425,1060558,33086.9,1622.4239619999998,2,2776.4,0.5230687279999999,0.027876211,91862469.16
5937,282905,22708.7,2333.851001,2,4047.761538,0.440563625,0.628471332,91919402.45
27322,1547903,5832.95,147.492334,2,15761.225,0.6330462,0.6682730920000001,91934437.36
1683,122154,19288.0,425.68896490000003,2,4766.88,0.642633409,0.718624498,91943581.44
9501,448363,29949.9,111.7223328,2,3072.4,0.60897393,0.71184739,92018072.76
10648,520898,9164.02,244.3845703,2,10047.1,0.611987277,0.675428989,92071825.34
17101,891016,9682.07,9.9105957,2,9513.5,0.6882720370000001,0.7248995979999999,92110372.95
3924,203869,21272.5,277.45455630000004,2,4334.816667,0.552869791,0.746184739,92212387.54
20440,1060598,33086.9,1040.0670289999998,2,2788.557143,0.5057728770000001,0.11410347300000001,92264711.33
19780,1017870,12531.9,592.4260101,2,7364.0,0.5464302329999999,0.705488621,92284911.6
21435,1151582,17127.9,2.381786395,2,5389.6,0.589698565,0.0,92312529.84
3616,196464,20062.1,151.82075269999999,2,4603.333333,0.570547684,0.315261044,92352533.67
3950,203796,29454.6,12.80816934,2,3139.4,0.569684825,0.0,92469771.24
27712,1566254,29454.6,52.73379516,2,3139.4,0.566303901,0.004016064000000001,92469771.24
13632,714152,9488.15,2857.2343260000002,2,9747.754098000001,0.597286705,0.7378436820000001,92488153.05
21318,1147345,7977.23,161.90371090000002,2,11594.575,0.626693695,0.466365462,92492591.53
18677,965320,9979.95,421.42377319999997,2,9272.0,0.582751876,0.7911646590000001,92534096.4
21217,1136718,8084.38,507.5447266,2,11448.1375,0.509465369,0.779869478,92551093.84
23866,1295033,8298.11,1038.036719,2,11156.85,0.601984504,0.529651941,92580768.55
1353,71823,17127.9,62.8567749,2,5405.9,0.783108261,0.935742972,92591714.61
14121,733112,18845.1,804.6838379,2,4913.4,0.642015209,0.730289579,92593514.34
18862,971964,11910.7,447.37645870000006,2,7778.444444,0.561033525,0.778447122,92646718.24
1511,101886,9793.06,50.69066162,2,9461.6,0.699705072,0.7510040159999999,92658016.5
23360,1278257,9804.33,373.69541019999997,2,9452.638462,0.664521834,0.60765511,92676786.85
20886,1102689,8382.63,7.35173646,2,11056.0,0.643718906,0.706827309,92678357.28
20881,1101822,8382.63,31.37857666,2,11056.0,0.636077534,0.7801204820000001,92678357.28
23058,1270541,17009.0,999.8337891000001,2,5452.528571,0.730572882,0.35113001,92742058.47
26566,1462872,29454.6,675.6659668,2,3148.9,0.556691751,0.015060241,92749589.94
17408,902385,18614.9,9424.786426,2,4986.34702,0.6058749170000001,0.45880253,92820351.14
11280,555026,23476.9,52.10170898,2,3957.9,0.479131728,0.12951807199999998,92919222.51
944,41907,19054.9,111.71762690000001,2,4878.3,0.322673797,0.6719184429999999,92955518.67
18347,950365,8382.63,331.7926758,2,11089.4,0.631454351,0.7083719490000001,92958337.12
10448,507251,6562.44,1133.724414,2,14167.36667,0.51216737,0.336715282,92972493.71
449,25353,17569.7,2620.902637,1,5291.87561,0.38256074799999995,0.518429273,92976666.9
18874,972615,10910.5,2413.015942,2,8522.9,0.628021709,0.519589469,92989100.45
1370,74329,25878.1,1.82787094,2,3593.4,0.531874336,0.0,92990364.54
21315,1147341,7977.23,21.87332306,2,11657.2,0.644367122,0.550200803,92992165.56
468,25557,13917.0,224.72691650000002,1,6683.7,0.358378985,0.41694048899999997,93017052.9
2565,175171,29454.6,124.4373108,2,3158.4,0.557149848,0.052208835,93029408.64
663,35011,7540.71,37.67460022,2,12340.45,0.702185352,0.6104417670000001,93055754.72
18186,939831,11887.3,2914.977539,2,7832.030137000001,0.573572485,0.623663192,93101691.85
18187,939832,11887.4,2914.977539,2,7832.030137000001,0.573572485,0.623663192,93102475.05
23365,1278610,10230.8,105.59045479999999,2,9103.6,0.590665405,0.602409639,93137110.88
20279,1038670,13262.3,33.11272428,2,7023.3,0.612786705,0.9638554220000001,93145111.59
7246,329513,9164.02,31.98208008,2,10164.6,0.612252669,0.632028112,93148597.69
3832,200750,14360.1,0.917658975,2,6488.1,0.529643077,0.6927710840000001,93169764.81
662,35010,7550.22,37.67460022,2,12340.45,0.702185352,0.6104417670000001,93173112.4
8281,395395,6551.05,225.6459381,2,14222.925,0.5643597810000001,0.487550201,93175092.82
1426,83205,16904.1,147.33240969999997,2,5512.54,0.6962049779999999,0.32931726899999997,93184527.41
4810,247995,6215.0,106.3329659,2,14995.0,0.587947635,0.757028112,93193925.0
8636,402911,23476.9,29.37815856,2,3969.7,0.5081748229999999,0.240963855,93196249.93
14083,731214,6853.52,2172.73479,2,13600.12571,0.532460367,0.7616465859999999,93208733.59
2221,160350,25955.4,1021.708508,2,3591.98,0.6769469359999999,0.306024096,93231277.69
19838,1020144,37428.4,34.60273932,2,2491.5,0.538161859,0.0,93252858.6
23421,1280818,6291.22,35.3256012,2,14823.6,0.627658305,0.0,93258528.79
23422,1280819,6291.24,35.3256012,2,14823.6,0.627658305,0.0,93258825.26
24888,1349747,8998.05,510.8607422,2,10371.04737,0.576255131,0.44454742,93319202.77
11616,587530,21593.2,37.46306152,2,4323.7,0.525544546,0.7228915659999999,93362518.84
24658,1333721,17180.0,382.6318115,2,5435.36,0.625183842,0.626506024,93379484.8
942,41904,19054.9,1161.902936,2,4901.9,0.309418033,0.672289157,93405214.31
14069,730620,8392.36,2179.96333,2,11134.94545,0.534395397,0.57492191,93448470.83
20269,1038577,13262.3,30.36270219,2,7046.55,0.596640105,0.738955823,93453460.07
7270,332589,6120.72,1.44184646,2,15272.1,0.599866884,0.0,93476247.91
3547,193997,29454.6,2615.6734739999997,2,3175.5,0.5673097539999999,0.005354752,93533082.3
4042,205562,20062.1,1097.092224,2,4664.376923,0.554798406,0.588247728,93577196.27
21257,1140152,37428.4,5401.561133,2,2500.266154,0.538255652,0.142935378,93580961.71
21259,1140154,37428.7,5401.561133,2,2500.266154,0.538255652,0.142935378,93581711.79
24881,1349629,7581.05,5.44720573,2,12345.4,0.5947037279999999,0.771084337,93591094.67
21351,1147757,6076.45,7.09691772,2,15402.3,0.596037664,0.771084337,93591305.84
11607,586602,21593.2,370.79499510000005,2,4335.5,0.487175301,0.490963855,93617318.6
4748,246421,22854.0,13820.2543,2,4098.314286,0.30600409300000003,0.163862658,93662874.69
11362,558587,8365.47,78.68848344,2,11205.8,0.5216243110000001,0.771084337,93741783.73
3362,192786,23858.2,186.4226501,2,3930.566667,0.612472993,0.457831325,93776245.65
18868,972441,9883.04,19.07957458,2,9492.0,0.6335770479999999,0.771084337,93809815.68
27838,1571498,20374.1,311.5138672,2,4606.696552,0.65996473,0.502499795,93857296.21
7235,329519,9164.02,11.56418458,2,10243.009090000001,0.611822496,0.762322015,93867140.17
27710,1566245,29454.6,75.16798096,2,3186.9,0.565284651,0.016064257,93868864.74
20751,1083837,10436.2,72.85789184,2,8997.4,0.660882741,0.6131191429999999,93898665.88
20176,1036047,7977.23,393.82314449999996,2,11771.84324,0.6299784820000001,0.553876523,93906701.07
17612,904836,19361.1,2324.443213,2,4851.663157999999,0.6011467110000001,0.757077089,93933535.57
19778,1017864,12531.9,954.8097229,2,7497.8,0.553141095,0.712564544,93961679.82
8035,388882,23332.6,14884.972069999998,2,4028.6,0.351456991,0.033285685,93997712.36
8036,388883,23332.6,14884.972069999998,2,4028.6,0.351456991,0.033285685,93997712.36
23364,1278608,9607.03,1226.5976560000001,2,9791.1,0.578024851,0.717818643,94063391.43
2810,181831,31013.3,90.20330963,1,3033.3,0.6939996970000001,0.8152610440000001,94072642.89
23776,1291574,22835.6,672.7938477000001,2,4120.25,0.6881650709999999,0.06291834,94088380.9
17423,902422,16944.1,3212.195581,2,5555.073077,0.61429836,0.306169121,94125713.72
8761,407281,20549.3,791.0812988,2,4584.0866670000005,0.440196739,0.5321285139999999,94199772.14
23086,1271585,22415.6,583.6967772999999,2,4203.471429,0.670774573,0.46715895799999996,94223334.15
10546,513461,15054.0,1698.5982420000003,2,6264.092,0.463942599,0.27071248,94299640.97
3947,203804,29454.6,23.77492579,2,3205.9,0.571243674,0.004016064000000001,94428502.14
25279,1367578,6880.81,5.36800042,2,13723.6,0.562397206,0.0,94429484.12
8251,394714,6021.0,48.8809143,2,15689.0,0.672768225,0.776104418,94463469.0
21493,1159914,8382.63,73.62657469999999,2,11278.66667,0.639066116,0.628514056,94544889.56
20905,1103410,8382.63,104.5000732,2,11278.66667,0.6445885410000001,0.8072289159999999,94544889.56
7410,356679,15054.0,2822.3906739999998,2,6286.507547,0.45434386299999996,0.24923574899999998,94637084.62
14413,740244,9320.26,4194.3868649999995,2,10160.14815,0.543269057,0.653325165,94695222.38
2899,185183,31062.7,2188.863745,2,3049.6636359999998,0.5448507229999999,0.8362229409999999,94730786.64
2900,185184,31062.8,2188.863745,2,3049.6636359999998,0.5448507229999999,0.8362229409999999,94731091.6
15885,802726,7969.53,4.59396028,2,11890.0,0.5984154939999999,0.0,94757711.7
3427,193568,9139.79,238.2367767,2,10374.0,0.660270193,0.558232932,94816181.46
3428,193569,9139.79,238.2367767,2,10374.0,0.660270193,0.558232932,94816181.46
23230,1275119,20908.5,659.2832031,2,4535.7625,0.641500297,0.050100402,94835990.23
10938,531554,8365.47,0.98466244,2,11340.2,0.610329211,0.0,94866102.89
1366,74349,25878.1,573.3106811000001,2,3667.277778,0.502733125,0.7198204579999999,94902181.06
4036,205530,20062.1,27.18112182,2,4731.9,0.6289768170000001,0.6586345379999999,94931850.99
3409,193157,26049.2,601.1776183999999,2,3644.4090909999995,0.5089711060000001,0.729250335,94933941.29
18026,928449,9405.22,1495.327148,2,10105.304,0.515086942,0.575925323,95042607.29
25801,1399678,13572.9,92.8880127,2,7003.4,0.612598519,0.704016064,95056447.86
8164,391799,23045.1,17.55143195,2,4126.2,0.37060296,0.0,95088691.62
5936,282897,22708.7,758.3437195,2,4189.966667000001,0.424465886,0.641643497,95148696.04
481,25569,13917.0,5.3970294999999995,1,6837.1,0.44098872100000003,0.0,95151920.7
3901,202970,23858.2,33.44121859,2,3989.5,0.603423869,0.75502008,95182288.9
21018,1111861,12228.1,257.8735535,2,7787.0,0.566515447,0.767068273,95220214.7
16226,840718,18705.9,2224.836523,1,5090.553448,0.666568863,0.849006415,95223383.75
469,25559,13917.0,253.26210319999996,1,6846.277778,0.314312126,0.24268502600000003,95279647.83
16746,872058,23620.6,21.91405354,2,4035.6,0.608265698,0.0,95323293.36
11155,548467,22776.5,13900.340040000001,2,4188.942857,0.37044438799999996,0.154153456,95409456.99
11154,548466,22776.5,13900.340040000001,2,4188.942857,0.37044438799999996,0.154153456,95409456.99
18130,936510,9819.98,938.0643554999999,2,9716.231579000001,0.55788821,0.783497627,95413199.78
18131,936511,9820.0,938.0643554999999,2,9716.231579000001,0.55788821,0.783497627,95413394.11
11153,548465,22779.5,13900.340040000001,2,4188.942857,0.37044438799999996,0.154153456,95422023.81
22953,1252821,23070.9,0.76749324,2,4136.2,0.7013878459999999,0.0,95425856.58
2818,181911,22397.4,284.25454249999996,1,4267.7,0.51602904,0.800200803,95585383.98
23382,1279592,9602.23,262.53866569999997,2,9956.1,0.5732034810000001,0.526104418,95600762.1
18727,967474,10129.6,2268.095947,2,9443.41,0.515624014,0.7467802240000001,95657965.94
11189,550301,6139.47,1565.255347,2,15583.743330000001,0.581944389,0.754267068,95675924.68
11190,550302,6139.51,1565.255347,2,15583.743330000001,0.581944389,0.754267068,95676548.03
11191,550303,6139.51,1565.255347,2,15583.743330000001,0.581944389,0.754267068,95676548.03
13548,711096,10436.2,303.2644653,2,9171.84,0.653840846,0.576974565,95719156.61
20902,1103090,8382.63,244.1271484,2,11423.4,0.635353869,0.528447122,95758135.54
26030,1427976,15006.7,2144.6301510000003,2,6382.392857,0.7321371179999999,0.526639893,95778654.89
15482,773426,4907.8,1903.877783,2,19517.766669999997,0.501609891,0.651520367,95789295.25
21383,1150168,6836.92,9.03628388,2,14014.8,0.6164669429999999,0.771084337,95818066.42
18919,974143,10147.2,2362.19873,2,9444.754098000001,0.588390274,0.769844082,95837808.79
18918,974142,10147.2,2362.19873,2,9444.754098000001,0.588390274,0.769844082,95837808.79
1529,103092,11011.2,51.14865722,2,8706.65,0.661251694,0.959839357,95870664.48
8634,402908,23476.9,58.66280518,2,4083.7666670000003,0.47783980200000004,0.157965194,95874181.66
2512,174663,23858.2,3465.378857,2,4019.4393939999995,0.5905733989999999,0.6418895920000001,95896588.95
9030,418103,7432.73,373.73376160000004,2,12902.6,0.586946568,0.710174029,95901542.1
18726,967473,10158.2,2268.095947,2,9443.41,0.515624014,0.7467802240000001,95928047.46
21487,1156752,10436.2,1.029800655,2,9193.2,0.0,0.0,95942073.84
2816,181875,31599.4,1253.7281130000001,1,3040.1166670000002,0.523806468,0.8413654620000001,96065862.6
19690,1013478,7489.41,103.72096859999999,2,12830.04,0.522678499,0.762382865,96089429.88
10816,526259,6135.21,414.8087646,2,15666.4,0.569012207,0.586178046,96116653.94
11982,615808,20266.4,2648.736987,2,4753.144444,0.40374235399999997,0.6066820470000001,96329126.57
11889,608942,9717.47,28.8683136,2,9932.1,0.56769536,0.771084337,96514883.79
10196,488882,17787.2,5.10560914,2,5428.0,0.46887262399999996,0.7510040159999999,96548921.6
22111,1206753,9015.93,326.8115234,2,10716.84483,0.589395515,0.540440833,96622322.79
3851,200660,7874.49,84.98976135,2,12271.2,0.694475205,0.81124498,96629441.69
20233,1038187,13262.3,64.99656374,2,7286.8,0.619028865,0.710843373,96639727.64
20739,1083393,8336.39,38.5958496,2,11594.62941,0.649466035,0.562037624,96657352.68
10608,519830,9018.89,293.2926758,2,10724.95714,0.62311554,0.650889271,96727208.73
27570,1560338,11536.8,39.69461210000001,2,8387.3,0.61096485,0.8995983940000001,96762602.64
16331,849952,15601.4,3221.129932,2,6205.686667,0.733090545,0.69363167,96817399.96
19405,1000105,11806.7,666.0923096,2,8205.175,0.646643528,0.828839166,96876039.67
2508,174625,23858.2,15.55414734,2,4061.2,0.6745867179999999,0.208835341,96892921.84
25509,1383081,16177.6,28.41528626,2,5992.3,0.612878766,0.47389558200000004,96941032.48
23802,1291841,22835.6,613.5014160000001,2,4248.4,0.7059587740000001,0.200175703,97014763.04
3426,193566,10875.3,40.94494664,2,8921.2,0.552231705,0.5742971889999999,97020726.36
3425,193565,10875.3,40.94494664,2,8921.2,0.552231705,0.5742971889999999,97020726.36
1306,60034,8425.64,12.98151092,2,11516.9,0.678703726,0.642570281,97037253.32
1307,60035,8425.64,12.98151092,2,11516.9,0.678703726,0.642570281,97037253.32
11887,607939,9164.02,24.22458496,2,10592.1,0.619956342,0.0,97066216.24
4039,205534,20062.1,23.16354064,2,4838.3,0.60445441,0.8152610440000001,97066458.43
26684,1476106,7910.38,0.89506388,2,12275.8,0.655472204,0.0,97106242.8
17731,908635,6753.26,80.76726687,2,14379.675,0.609233956,0.773761714,97109683.99
9562,450245,22708.7,839.4094238,2,4276.5,0.42406979200000006,0.593759654,97113755.55
26002,1414364,17180.0,235.91687009999998,2,5653.1125,0.621194704,0.663224326,97120472.75
25506,1383073,16177.6,45.21638184,2,6013.1,0.603334067,0.7510040159999999,97277526.56
5617,277557,10749.4,4332.843164,2,9054.825352,0.561265892,0.553968962,97333939.64
23014,1267715,17009.0,831.4713867,2,5723.583636,0.730448903,0.548883032,97352434.07
8252,394715,6215.0,48.8809143,2,15689.0,0.672768225,0.776104418,97507135.0
817,39187,17720.6,594.3054382,2,5503.48,0.454325501,0.742971888,97524967.69
888,40719,25136.1,9.060855665,2,3887.1,0.273953706,0.0,97706534.31
816,39186,17757.9,594.3054382,2,5503.48,0.454325501,0.742971888,97730247.49
6917,315271,10279.7,234.93165589999998,2,9519.2,0.576920149,0.701807229,97854520.24
785,37096,23230.2,609.206134,2,4213.209091,0.39738574600000004,0.235274431,97873689.82
784,37095,23230.2,609.206134,2,4213.209091,0.39738574600000004,0.235274431,97873689.82
2507,174621,23858.2,3.63596802,2,4103.9,0.682718204,0.785140562,97911666.98
15708,778676,9188.34,0.559259585,2,10659.3,0.6461986789999999,0.0,97941272.56
10678,521264,9717.47,3.11409454,2,10082.1,0.570018593,0.787148594,97972504.29
5505,272357,25136.1,117.285498,2,3898.9,0.429021826,0.710843373,98003140.29
9155,433606,25136.1,39.36853638,2,3898.9,0.438596521,0.672690763,98003140.29
12752,684458,23620.6,8443.883301,2,4152.131034,0.575048343,0.526354004,98075826.31
9503,448399,29949.9,78.55087205,2,3278.3666670000002,0.5669504129999999,0.7510040159999999,98186753.83
10638,520343,9717.47,18.08856202,2,10112.1,0.57619065,0.702811245,98264028.39
28028,1597520,16516.5,460.73486940000004,2,5951.06,0.6935391329999999,0.360999554,98290682.49
12104,624580,21593.2,176.22459719999998,2,4552.325,0.5233558420000001,0.535029005,98299264.19
19708,1014555,8350.89,1558.49856,2,11776.35,0.510217389,0.64727877,98343003.45
1368,74351,25878.1,39.11665345,2,3800.5,0.496818895,0.6345381529999999,98349719.05
1201,48976,8622.56,156.7351563,2,11413.7,0.6722960590000001,0.7559125390000001,98415313.07
19810,1020165,37428.4,336.99716800000004,2,2629.6333329999998,0.639507955,0.30247305,98422968.25
19811,1020166,37428.7,336.99716800000004,2,2629.6333329999998,0.639507955,0.30247305,98423757.14
2834,182091,24092.6,131.5282318,1,4087.3,0.565074915,0.793842035,98473683.98
16897,875713,24410.6,10.58204511,2,4035.6,0.553788301,0.46184739,98511417.36
15938,810788,8883.46,1.60386226,2,11098.0,0.61402005,0.0,98588639.08
28027,1597519,16567.3,460.73486940000004,2,5951.06,0.6935391329999999,0.360999554,98592996.34
28026,1597518,16568.9,460.73486940000004,2,5951.06,0.6935391329999999,0.360999554,98602518.03
23383,1279654,10180.1,414.020813,2,9696.1,0.579478475,0.774698795,98707267.61
27944,1584884,7585.11,271.34648439999995,2,13024.22927,0.6588425,0.5072704610000001,98790211.67
9995,472951,21593.2,788.61875,2,4577.089474,0.510630304,0.561962134,98834008.42
22704,1237361,8998.05,991.7788086000002,2,11006.08837,0.5683467179999999,0.49641422799999996,99033333.48
11921,610713,7613.55,3055.389111,2,13010.58235,0.568438955,0.013077953,99056719.27
11923,610715,7613.94,3055.389111,2,13010.58235,0.568438955,0.013077953,99061793.4
11787,602890,6562.44,399.00795899999997,2,15095.9,0.517321488,0.176037483,99065938.0
28372,1631703,20374.1,16.86629028,2,4864.9,0.655245451,0.7510040159999999,99117959.09
7546,365039,14585.9,605.6004393999999,1,6801.7,0.43330025200000005,0.723694779,99208916.03
21484,1158368,8866.77,4.34431534,2,11203.6,0.610177225,0.975903614,99339744.37
20826,1095541,8866.77,6.13799248,2,11203.6,0.606357951,0.0,99339744.37
2510,174655,23858.2,147.08130500000001,2,4168.9,0.602399514,0.439759036,99462449.98
16750,870849,40785.9,183.9298263,2,2439.7,0.528292976,0.016064257,99505360.23
12695,683798,40785.9,55.93264086,2,2439.7,0.519944117,0.084337349,99505360.23
20468,1060636,40785.9,111.5907257,2,2439.7,0.5281124620000001,0.008032129,99505360.23
11145,548074,24336.6,626.9667999,2,4089.6,0.40606523899999997,0.556042351,99526959.36
23748,1290626,21481.5,620.8847168,2,4634.169444,0.661969065,0.13799643,99548910.92
20546,1067584,6219.07,1.0646545,2,16008.8,0.45774959,0.0,99559847.82
8389,397333,9937.37,93.34325715,2,10022.1,0.655476057,0.670682731,99593315.88
9040,418094,7432.73,20.85124664,2,13406.6,0.583189207,0.0,99647638.02
3368,192807,23858.2,268.7592774,2,4179.3,0.607401757,0.548862115,99710575.26
25208,1366600,30279.7,410.1178711,2,3294.55,0.630089828,0.022088352999999998,99757985.64
25209,1366601,30279.8,410.1178711,2,3294.55,0.630089828,0.022088352999999998,99758315.09
945,41908,20450.0,111.71762690000001,2,4878.3,0.322673797,0.6719184429999999,99761235.0
27290,1544816,9111.35,279.0628418,2,10950.3,0.675479743,0.720883534,99772015.91
25236,1368257,8202.19,19.51376648,2,12169.85,0.554578595,0.742971888,99819421.97
12692,683776,40785.9,81.71474609999999,2,2448.025,0.570683567,0.027803522,99844902.85
11613,586614,21593.2,515.9542816000001,2,4624.6,0.47182186,0.40813253,99859912.72
8180,392540,18684.2,75.89158326,2,5348.64,0.336227771,0.046586345,99935059.49
8179,392539,18684.2,75.89158326,2,5348.64,0.336227771,0.046586345,99935059.49
4777,247443,6551.05,186.6119507,2,15255.25,0.612143329,0.564439576,99937905.51
1223,50257,10912.1,234.75061040000003,2,9158.6,0.591247559,0.7746541720000001,99939559.06
23363,1278607,10230.8,1226.5976560000001,2,9791.1,0.578024851,0.717818643,100170785.9
25056,1355897,6880.81,113.75535890000002,2,14565.1,0.566538675,0.828915663,100219685.7
943,41905,20450.0,1161.902936,2,4901.9,0.309418033,0.672289157,100243855.0
9694,459035,41115.0,14525.49971,2,2439.7,0.327455937,0.07355935400000001,100308265.5
20426,1060568,40785.9,10.7133728,2,2459.433333,0.537521774,0.15421686699999998,100310202.0
12007,616034,24336.6,646.7722046,2,4122.714286,0.405820987,0.5291164660000001,100332848.5
3410,193158,27554.6,601.1776183999999,2,3644.4090909999995,0.5089711060000001,0.729250335,100420234.7
11598,586534,21593.2,683.6299316000001,2,4652.414286,0.520014496,0.528492348,100460512.2
10624,519878,9164.02,201.7619385,2,10963.009090000001,0.617451516,0.6408969210000001,100465234.6
3180,189036,36725.8,1158.815149,2,2736.83,0.550000271,0.0562249,100512271.2
26775,1492606,36725.8,214.27292480000003,2,2737.611111,0.650374079,0.144578313,100540958.1
10682,521627,9164.02,123.6639648,2,10972.1,0.626135274,0.7855421690000001,100548543.8
7547,365053,17569.7,2.37329102,1,5727.9,0.42482729399999997,0.42168674700000003,100637484.6
2036,157546,10959.4,116.26574479999998,2,9186.1,0.607758803,0.50334672,100674144.3
20913,1105073,8382.63,194.5495972,2,12015.05714,0.627906054,0.575502008,100717778.5
11505,574694,29949.9,79.64663852,2,3367.166667,0.5572292179999999,0.855421687,100846305.0
20031,1027198,11242.1,1089.049695,2,8971.35,0.567595489,0.808663224,100856813.8
20462,1060548,40785.9,33.1780304,2,2473.0,0.581214625,0.084337349,100863530.7
8350,397511,5330.64,1328.5357179999999,2,18924.3619,0.592524419,0.696787149,100878960.5
1512,101887,10662.3,50.69066162,2,9461.6,0.699705072,0.7510040159999999,100882417.7
20465,1060604,40785.9,365.1957001,2,2473.5285710000003,0.51358213,0.184738956,100885089.0
8349,397510,5331.59,1328.5357179999999,2,18924.3619,0.592524419,0.696787149,100896938.7
9738,459947,41115.0,23.24673004,2,2454.5,0.49252328700000003,0.06827309200000001,100916767.5
17563,904177,16944.1,1003.8353880000001,2,5956.7,0.614492423,0.7242302540000001,100930920.5
10862,528407,35210.6,112.80294950000001,2,2868.9,0.462092491,0.084337349,101015690.3
18717,966889,10246.0,923.5207031,2,9862.615385,0.577274991,0.5215528779999999,101052357.2
20432,1060584,40785.9,114.78221440000002,2,2478.18,0.5213294620000001,0.148594378,101074801.7
18870,972507,12228.1,1169.666687,2,8271.0,0.5607173360000001,0.751386498,101138615.1
28064,1597516,16516.5,467.23164060000005,2,6124.3,0.667228026,0.22607095,101152001.0
864,40728,25136.1,423.65317080000005,2,4024.7666670000003,0.280218409,0.5358577170000001,101166937.4
22994,1264835,17157.6,835.2703002999999,2,5897.8,0.597293297,0.43002780399999996,101192093.3
24921,1350094,7366.37,91.33607178,2,13757.1,0.531007162,0.6586345379999999,101339888.7
2257,164280,9450.42,6.22590462,2,10726.1,0.6035899339999999,0.0,101366150.0
22084,1205139,19026.7,3063.510938,2,5330.066667,0.7047848090000001,0.328535193,101413579.4
28063,1597515,16567.3,467.23164060000005,2,6124.3,0.667228026,0.22607095,101463115.4
15762,781742,41004.0,132.9041382,2,2474.5857140000003,0.525448049,0.078313253,101467912.6
28062,1597514,16568.9,467.23164060000005,2,6124.3,0.667228026,0.22607095,101472914.3
20421,1060537,35047.7,3348.234546,2,2895.5115379999997,0.48744658700000004,0.09939759,101481019.7
16652,870876,40785.9,200.89340819999998,2,2489.033333,0.510062993,0.07061579700000001,101517464.6
18142,936762,9995.99,324.58617250000003,2,10157.35,0.515710345,0.667670683,101532769.0
15252,766794,8074.81,4088.010962,2,12578.457779999999,0.6145399189999999,0.392214017,101568656.6
20241,1038301,13262.3,58.32539789,2,7658.8,0.7170918620000001,0.522088353,101573303.2
2254,164396,10959.4,124.0241478,2,9268.6,0.6035479,0.616465863,101578294.8
8383,397306,9937.37,3.88856736,2,10232.1,0.668429959,0.771084337,101680163.6
20429,1060580,40785.9,80.62875976,2,2495.2,0.522820973,0.175100402,101768977.7
15728,780618,7800.29,16.35825196,2,13052.6,0.64328231,0.616465863,101814065.3
9499,448357,29949.9,665.3336609,2,3400.0555560000003,0.553498301,0.37057320200000005,101831323.9
20748,1083821,10436.2,94.5203064,2,9759.24,0.669802653,0.487550201,101849380.5
196,13399,25136.1,4076.659668,2,4052.5913579999997,0.27783876399999996,0.638376515,101866341.6
1220,50109,10196.6,67.68987388,2,9992.1,0.592421862,0.172690763,101885446.9
2222,160351,28368.4,1021.708508,2,3591.98,0.6769469359999999,0.306024096,101898725.4
24110,1304597,18542.1,893.8,2,5495.9,0.55898485,0.28974230300000003,101905527.4
170,12097,8804.4,170.12824709999998,2,11575.4,0.6260211960000001,0.8152610440000001,101914451.8
12855,688558,24410.6,11069.02451,2,4175.595,0.57187319,0.437127149,101928779.3
10424,506057,8878.51,489.35031739999994,2,11482.5,0.580747086,0.7816265059999999,101947491.1
12096,624555,21593.2,84.94916382,2,4722.54,0.486973476,0.290160643,101974750.7
3944,203792,29454.6,114.7871574,2,3462.4,0.573175576,0.004016064000000001,101983607.0
9028,418097,7432.73,42.13314208,2,13725.8,0.5842299710000001,0.670682731,102020165.4
23500,1283270,9602.23,929.7035156,2,10627.55833,0.567790276,0.660797034,102048259.5
24950,1350305,8998.05,81.74845582,2,11342.1,0.55282992,0.454819277,102056782.9
10423,506056,8903.74,489.35031739999994,2,11482.5,0.580747086,0.7816265059999999,102237194.6
11998,615858,20266.4,279.0970215,2,5046.893333,0.525974136,0.685202348,102282359.1
4020,204925,29771.3,137.00457759999998,2,3436.2,0.69315927,0.39873780799999997,102300141.1
4021,204926,29771.8,137.00457759999998,2,3436.2,0.69315927,0.39873780799999997,102301859.2
5301,261217,7003.93,617.0383301,2,14612.84,0.528536759,0.683534137,102347308.5
12156,629140,9717.47,84.42854004,2,10539.6,0.5808619270000001,0.736947791,102418246.8
17774,911493,6932.64,56.94212725,2,14773.5,0.5919301370000001,0.0,102419357.0
28246,1624007,7800.29,94.42724837,2,13143.4,0.590429939,0.6345381529999999,102522331.6
22724,1236893,8510.72,345.0813477,2,12052.93571,0.674008031,0.7269076309999999,102579161.0
3194,189516,15633.8,7.04740166,2,6566.2,0.68493548,0.0,102654657.6
23426,1281089,8845.77,218.9796875,2,11610.68333,0.6337636,0.6221810320000001,102705434.3
20737,1083390,10817.4,452.5970703,2,9501.276923000001,0.636927999,0.489799197,102779113.0
9933,468724,26365.3,48.42032506,2,3898.9,0.274195784,0.0,102795668.2
20178,1034559,9188.34,1.63288918,2,11191.2,0.6961897979999999,0.0,102828550.6
21281,1139076,12531.9,8.290487185,2,8211.4,0.546584217,0.0,102904443.7
22703,1237325,10030.4,992.4746094000001,2,10262.1,0.545794707,0.375960987,102932967.8
13852,722282,6121.33,83.94747314,2,16817.8,0.576657785,0.702811245,102947303.7
15937,813948,37428.7,80.9983551,2,2750.5,0.582153512,0.261044177,102947639.4
4051,205806,20062.1,410.0790588,2,5135.333333,0.5694200660000001,0.570950469,103025570.9
28243,1623963,7800.29,37.65021785,2,13211.5,0.568874526,0.710843373,103053531.3
